sample_42_20210610044414_Hayden,20,2, 10,22,0.4545,0.6667,0.5405
sample_88_20210604143828_Booma,35,5, 14,37,0.4545,0.7143,0.5556
sample_71_20210112211703,47,13, 25,84,0.3264,0.6528,0.4352
sample_163_20210112211715,58,2, 45,100,0.3625,0.5631,0.4411
sample_14_20210604143809_Hayden,55,4, 53,64,0.4472,0.5093,0.4762
sample_152_20210112211713,22,4, 22,62,0.2500,0.5000,0.3333
sample_402,23,0, 33,37,0.3833,0.4107,0.3966
sample_47_20210604143818_Isra,61,0, 63,145,0.2961,0.4919,0.3697
sample_44_20210604143817_Isra,25,3, 3,40,0.3676,0.8929,0.5208
sample_35_20210604143815_Isra,35,1, 35,81,0.2991,0.5000,0.3743
sample_147_20210112211713,21,3, 27,51,0.2800,0.4375,0.3415
sample_41_20210604143816_Isra,19,1, 29,34,0.3519,0.3958,0.3725
sample_92_20210112211706,60,2, 72,145,0.2899,0.4545,0.3540
sample_87_20210112211705,22,2, 11,30,0.4074,0.6667,0.5057
sample_343,64,3, 60,85,0.4211,0.5161,0.4638
sample_377,54,6, 61,136,0.2755,0.4696,0.3473
sample_91_20210112211706,100,3, 66,103,0.4854,0.6024,0.5376
sample_365,82,15, 54,86,0.4481,0.6029,0.5141
sample_1246,20,0, 25,76,0.2083,0.4444,0.2837
sample_648,40,3, 26,45,0.4545,0.6061,0.5195
sample_157_20210112211713,68,14, 65,85,0.4072,0.5113,0.4533
sample_380,70,1, 44,70,0.4965,0.6140,0.5490
sample_2747,23,1, 42,79,0.2233,0.3538,0.2738
sample_69_20210112211703,37,7, 15,106,0.2467,0.7115,0.3663
sample_38_20210610044413_Hayden,48,4, 22,63,0.4174,0.6857,0.5189
sample_1765,29,4, 14,48,0.3580,0.6744,0.4677
sample_160_20210112211715,65,0, 26,52,0.5556,0.7143,0.6250
sample_1231,13,0, 13,16,0.4483,0.5000,0.4727
sample_60_20210604143820_Isra,42,0, 20,41,0.5060,0.6774,0.5793
sample_50_20210604143818_Isra,42,0, 28,59,0.4158,0.6000,0.4912
sample_73_20210610044426_Booma,37,1, 18,32,0.5286,0.6727,0.5920
sample_154_20210112211713,27,6, 14,39,0.3750,0.6585,0.4779
sample_76_20210112211704,30,3, 17,13,0.6522,0.6383,0.6452
sample_364,67,2, 15,106,0.3829,0.8171,0.5214
sample_963,56,0, 11,25,0.6914,0.8358,0.7568
sample_166_20210112211715,66,2, 28,61,0.5116,0.7021,0.5919
sample_85_20210112211705,47,2, 20,59,0.4352,0.7015,0.5371
sample_128_20210112211711,51,4, 18,82,0.3723,0.7391,0.4951
sample_5_20210604143806_Hayden,38,1, 21,28,0.5672,0.6441,0.6032
sample_2765,29,0, 11,23,0.5577,0.7250,0.6304
sample_2762,74,1, 64,155,0.3217,0.5362,0.4022
sample_36_20210610044412_Hayden,40,1, 15,47,0.4545,0.7273,0.5594
sample_30_20210610044412_Isra,59,3, 3,110,0.3430,0.9516,0.5043
sample_1433,37,1, 13,14,0.7115,0.7400,0.7255
sample_1600,80,9, 13,93,0.4396,0.8602,0.5818
sample_1854,11,0, 7,54,0.1692,0.6111,0.2651
sample_2_20210604143805_Hayden,10,0, 5,84,0.1064,0.6667,0.1835
sample_34_20210610044412_Hayden,33,2, 7,59,0.3511,0.8250,0.4925
sample_225,15,0, 15,39,0.2778,0.5000,0.3571
sample_58_20210604143820_Isra,72,15, 45,201,0.2500,0.6154,0.3556
sample_2748,66,1, 25,164,0.2857,0.7253,0.4099
sample_2780,47,1, 52,103,0.3113,0.4747,0.3760
sample_90_20210604143828_Booma,33,0, 18,130,0.2025,0.6471,0.3084
